[-1.50551857],15.252174662203318
[5.40857168],27.22952555781558
[2.7839273],32.03090691843467
[1.18390181],10.981658647150757
[-4.12777631],166.0986051598317
[-4.12806576],166.8639512878107
[-5.30299665],309.4336626247116
[4.39411375],41.444436336640806
[1.21338014],10.37483007372542
[2.49687093],25.48457173487267
[-5.75298607],379.08840150042283
[5.63891823],24.053012350037363
[3.98931169],41.36200963518309
[-3.45193067],104.91809873683161
[-3.81810039],134.9621479751658
[-3.79914588],136.3271557838993
[-2.34909308],42.31815978851342
[0.29707718],3.0612524898420737
[-0.81665978],3.9529853302307645
[-2.50525032],49.412906168441125
[1.34223474],13.402805520302195
[-4.32607367],184.86962991546994
[-2.49426422],48.993231428615736
[-1.60365788],16.693396637308968
[-0.52716019],1.1450930465710811
[3.42211154],37.59624599300943
[-3.60391461],118.84388439621607
[0.17081326],0.8346529013543024
[1.10897483],11.008962839996608
[-5.44259505],327.80037352420686
[1.29053822],11.160356368349731
[-3.95371052],148.0653845634265
[-5.21938088],298.24523912031157
[5.38662645],29.848713608218816
[5.5875844],26.510485871302112
[3.70076818],37.79019174831041
[-2.34463477],42.56145912922451
[-4.82793463],244.9900760394522
[2.21079632],24.05814883474894
[-0.71817008],4.535495515175092
[-4.53554118],207.92538873233715
[-0.05787708],2.8976565181904426
[-5.58733775],354.81394274064434
[4.91184482],36.56362913197167
[-2.89464022],69.10835844153041
[1.95026741],22.359262815466767
[-2.25946709],40.881079483735114
[0.24081625],1.0761860472014106
[0.56052335],3.235822548433148
[-3.78174653],132.93269650044118
[5.63501553],21.958188710173662
[3.30159388],35.71805339773684
[5.2739873],30.321906302667088
[4.73792821],37.72096848948306
[1.17479975],9.96006922055184
[5.06249082],35.48345903101809
[-4.93808998],260.03895813275665
[-3.64820565],120.70357430918958
[-5.45727253],332.69596539365773
[-2.09603603],32.07415988607844
[-1.33587252],11.349573626846931
[-2.74381162],62.2945206395497
[3.94485011],39.283850186622644
[-1.71896008],20.911055501445716
[-2.62878588],55.60718340515237
[0.512353],4.161675290617677
[-4.3089093],184.19354730747173
[3.62636377],42.93958322192304
[-5.10539228],279.3497009680996
[5.84264324],17.305949304020267
[3.26693723],35.822268564588406
[-3.61541182],118.66860946540989
[-5.93373459],408.4084518209142
[3.78553714],41.98649575377946
[2.48228813],29.648749035375516
[2.74808602],30.247393693273775
[3.25524416],35.418479428170826
[-5.11146418],281.7537124941484
[-1.69841126],19.02905943453266
[-4.60957129],218.10969312113892
[4.35724111],41.19013989984683
[1.47957752],11.71145041523951
[-2.0292237],32.19238195838791
[-5.2372998],301.29652520238415
[-2.26821214],38.1351462620893
[-2.09780014],31.89262565258384
[2.75527414],31.54727482807181
[1.65068966],16.625270566505762
[4.64655291],40.4459651196345
[-0.3334209],3.880099930265741
[-4.56486905],211.77107291801326
[2.55893745],27.521543218045867
[3.12942058],33.42055764178918
[0.73532637],4.2835962449410445
[3.25160616],36.51497406740448
[-0.07445284],3.422654446273601
[0.27279395],1.2397738471928017
[-0.86950778],4.771117018227069
[-5.69497048],368.8861711352206
[-4.70530288],230.28410531242213
[-5.62284977],360.8010498389994
[1.63692494],15.21404910060205
[-2.22772823],36.68471958719016
[0.10284829],2.7447417852860667
[4.89079769],38.27794620739798
[-3.00849325],79.13080945096416
[-1.07540492],7.857665033115719
[3.06661366],34.21102680980032
[-3.25442201],93.34248223103255
[-5.07624108],277.8305174747432
[-2.52298257],51.366914760052886
[-4.06534455],159.93691919832278
[5.15637183],35.25177908239306
[3.69744455],41.52697987152768
[1.60084508],17.43009430311721
[4.45752708],41.480707683776615
[3.64406492],39.336743851080705
[-3.76115929],131.7696413180955
[4.71070798],40.738059545285694
[0.4721069],2.020976354562218
[3.68928186],40.35067046880734
[4.7530956],38.11988781275761
[-2.1839583],35.70754667468778
[-4.67937691],227.29095517023202
[-3.26477805],93.49189005020855
[-0.87470654],4.576175325069805
[3.81617719],38.512693958574836
[4.328767],42.0288337922961
[-5.91657443],407.2295568442877
[0.12896763],4.414890255950812
[-0.99106796],5.449336673798103
[-3.33470627],98.44492902395558
[-4.56161559],211.99910509065214
[-1.94861794],29.51541162417855
[5.31491645],30.847535628331535
[-2.12156482],33.70693229999855
[0.22548746],2.6042731619597723
[2.43622751],27.28807857914224
[-1.63644477],17.545786638717562
[5.66138499],23.450299110167
[5.54936754],27.494522629817723
[-2.97861245],73.2504992235375
[-0.03301793],1.1285887555150604
[-2.38946028],43.13075404732097
[-2.58191407],54.73566728598821
[-5.55735663],344.6710359968592
[1.31477201],10.938113422714451
[0.03214828],1.603922552428938
[-5.38225499],322.1782493319074
[-2.65624243],56.66972070015499
[4.89919063],36.43491280801963
[-3.12525731],86.5383599968067
[-4.26126153],176.7572530804398
[-0.12656688],-2.26457241574436
[5.82780545],19.126183300702877
[-3.09533674],81.24273230033015
[2.06562657],20.47424802029966
[3.13943538],36.47451890498028
[-3.14834947],85.72748237231978
[2.73859618],30.139696734774752
[-1.58660241],15.113980197239723
[1.58766997],16.531323251932147
[1.60235653],16.415390248776756
[0.42929621],2.7449907303259833
[-4.91652276],257.65482181464915
[4.02362995],39.530568063965504
[-2.15063922],32.24003953302647
[-3.76177788],130.63659149265354
[-5.5106983],339.46867020184004
[1.09071532],9.365943736487546
[2.13077234],22.487417093904224
[-5.80094605],387.00933128961094
[0.1451167],-0.3564134811027344
[-3.2820507],96.46261084473142
[1.74207348],17.29000831996977
[-3.90760285],146.04764437805864
[2.29125286],25.537520370788478
[-1.35917584],12.52263446037488
[5.24075986],33.140250838699366
[-4.34974867],188.7541476056373
[-1.90720379],26.856410579320215
[-4.63831775],222.47574763625886
[5.09632342],34.941320933947885
[4.52807224],41.23840708451029
[-2.90470047],70.19518757982931
[1.91980855],21.914468715834964
[3.8066664],39.439728758042186
[0.66240974],7.213797280386218
[0.35580694],2.369368781634157
[-3.09777251],80.08502811279958
[-4.88276679],250.87615452740192
[4.7665891],37.5935797931787
